created_at,text,Complaint,Type,exists
2020-09-30 13:27:18+00:00,"@Poorvika_Mobile @rajasthanroyals @lionsdenkxip Answer:
 1. KKR
 2. Sanju Samson
 3. Varun Chakravarthy
 4. Shubham Gill
 #PoorvikaIPL 
 @rajasthanroyals 
 @lionsdenkxip 
 #Poorvika #PoorvikaMobiles #giveaway #giveawayseptember #contestalert #Boat #Panasonic 
 @Poorvika_Mobile 
 Join @ambigapathi @ambigapathi @kalakshmanangm1",No,None,FALSE
2020-09-30 13:19:24+00:00,"@Poorvika_Mobile @rajasthanroyals @lionsdenkxip Answer:
 1. KKR
 2. Shubman Gill
 3. Jofra Archer
 4. Shubman Gill
 #PoorvikaIPL 
 @rajasthanroyals 
 @lionsdenkxip 
 #Poorvika #PoorvikaMobiles #giveaway #giveawayseptember #contestalert #Boat #Panasonic 
 @Poorvika_Mobile 
 Join @sujitha1212 @AAmbigaapathy @kalakshmanangm1",No,None,FALSE
2020-09-30 12:19:55+00:00,"Take part in the #PoorvikaIPL alongside 
 @rajasthanroyals 
  and 
 @lionsdenkxip 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/x2tSOaWK3J
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/H9Yx477CpL",No,None,FALSE
2020-09-29 13:17:17+00:00,"@Poorvika_Mobile @DelhiCapitals @SunRisers #PoorvikaIPL
 1. Delhi Capitals 
 2. Sunrisers Hyderabad
 3. David Warner
 4. Kagiso Rabada
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 @blessedkamal @maryamabdkhan @rakeysh619 @chilled_Sup @ratneshnagori @nameauser @seemahasan",No,None,FALSE
2020-09-29 13:16:14+00:00,"@Poorvika_Mobile @PinkyDholakia @DelhiCapitals @SunRisers #PoorvikaIPL
 1. Delhi Capitals 
 2. Sunrisers Hyderabad
 3. David Warner
 4. Kagiso Rabada
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic 
 @blessedkamal @maryamabdkhan @rakeysh619 @chilled_Sup @ratneshnagori @nameauser @seemahasan",No,None,FALSE
2020-09-29 11:34:49+00:00,"@Poorvika_Mobile @DelhiCapitals @SunRisers A. Sundries Hyderabad
 B. Sundries Hyderabad 
 C. Jonny Bairstow
 D. Kagiso Rabada
 
 #PoorvikaIPL #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-09-29 11:02:23+00:00,"Take part in the #PoorvikaIPL alongside 
 @DelhiCapitals 
 and 
 @SunRisers
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/TF6J30hyBd
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/JZaL0Q5hpy",No,None,FALSE
2020-09-28 13:08:59+00:00,"@Poorvika_Mobile @RCBTweets @mipaltan 1. Ro-Hit army (MUMBAI INDIAN) will win the toss
 2. Mohomad shami 
 3. 6 catches 
 
 #PoorvikaIPL #poorvika #poorvikamobile #contest #giveaway #boat #Panasonic @Poorvika_Mobile @RCBTweets @MumbaiIndianfan",No,None,FALSE
2020-09-28 11:48:15+00:00,"@CareerEx_Ofc a. EOD - End Of Day
 b. IMO - In My Opinion
 c. EOT - End Of Thread
 d. TYT - Take Your Time
 e. ROWE - Results Only Work Environment
 #Panasonic #SeekIt 
 @CareerEx_Ofc
 
 Join
 @komalmss @itsazeena @emNishant @mysterioussu @Ramprasad43",No,None,FALSE
2020-09-28 10:49:00+00:00,"@CareerEx_Ofc a. EOD - End Of Day
 b. IMO - In My Opinion
 c. EOT - End Of Thread
 d. TYT - Take Your Time
 e. ROWE - Results Only Work Environment
 
 #Panasonic #SeekIt #Contest #ContestAlert @CareerEx_Ofc 
 
 TAGGING - 
 @AbhishekIPLFeak
 @Amandee56708128
 @Ramprasad43
 @VaishaliMaisur2
 @ajaysahoo1981",No,None,FALSE
2020-09-28 10:34:50+00:00,"@Poorvika_Mobile @KKRiders @SunRisers A) Kolkata Knight Riders 
 B) Andre Russell 
 C) Dinesh Karthik 
 
 #giveaway #contest #giveaways #Contestalert #contestgiveaway #contestalertindia #SwissMilitary #bluetoothspeaker #BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20 #PoorvikaIPL",No,None,FALSE
2020-09-28 10:31:21+00:00,"@Poorvika_Mobile @RCBTweets @mipaltan 1) RCB will win toss
 2) Mohammed Shami
 3) 4 catches
 #PoorvikaIPL, #PoorvikaFans
 #giveaway #contest #giveaways #Contestalert #contestgiveaway #contestalertindia #SwissMilitary #bluetoothspeaker #BoatRockerz255 #Boat #panasonic #indianpremierleague #cricketindia #iplt20",No,None,FALSE
2020-09-28 10:22:04+00:00,"@CareerEx_Ofc @CareerEx_Ofc 
 A. EOD - End Of Day
 B. IMO - In My Opinion
 C. EOT - End Of Thread
 D. TYT - Take Your Time
 E. ROWE - Results Only Work Environment
 
 #Panasonic #SeekIt 
 
 Join
 @Jay_parmar17 
 @venkate93156671 
 @MayurMa46334426 
 @Ramprasad43",No,None,FALSE
2020-09-28 10:14:10+00:00,"@Poorvika_Mobile @RCBTweets @mipaltan Ans 1 ) RCB will win the toss
 Ans 2) Mohammad Shami 
 Ans 3) 11 Catches 
 #Panasonic
 #Boat
 #giveawayseptember
 #contestalert
 #contest
 #giveaway
 #Poorvika
 #PoorvikaMobiles #PoorvikaIPL #PoorvikaFans @Poorvika_Mobile",No,None,FALSE
2020-09-28 09:25:49+00:00,"Take part in the #PoorvikaIPL alongside 
 @RCBTweets
 and 
 @mipaltan 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/qt2nGkErGM
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/XSpVqjOX5Y",No,None,FALSE
2020-09-28 07:16:54+00:00,"@CareerEx_Ofc #Panasonic #SeekIt! 
 
 #ContestAlert
  #contest 
 Decipherd these workplace abbreviations 
 a. EOD - End of Day 
 b. IMO -In My Opinion 
 c. EOT - End Of Thread 
 d. TYT - Take Your Time 
 e. ROWE - Results Only Work Environment @friends4_eve @blessedkamal @Ramprasad43 @rehanak55",No,None,FALSE
2020-09-28 05:49:57+00:00,"@CareerEx_Ofc @CareerEx_Ofc 
 A. EOD - End Of Day
 B. IMO - In My Opinion
 C. EOT - End Of Thread
 D. TYT - Take Your Time
 E. ROWE - Results Only Work Environment
 
 #Panasonic #SeekIt 
 
 @ramyavellanki 
 @blessedkamal 
 @kittupari31 
 @karan875 
 @Ramprasad43",No,None,FALSE
2020-09-28 03:13:37+00:00,@PanasonicIndia please resolve this issue. After changing the board also the same issue for the television. #panasonic. Please take necessary steps to resolve this product issue. Please replace television. Unable to use television for past 2 months. Poor service https://t.co/44Pc3ol7AN,Yes,Service Complaint,TRUE
2020-09-27 09:34:37+00:00,"Take part in the #PoorvikaIPL alongside 
 @rajasthanroyals 
  and 
 @lionsdenkxip 
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/8P96vIJOFR
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #giveawayseptember #contestalert #Boat #Panasonic https://t.co/yWHglcNVK5",No,None,FALSE
2020-09-26 13:44:50+00:00,"@Poorvika_Mobile @KKRiders @SunRisers A) Sunrisers Hyderabad 
 B) David Warner
 C) David Warner 
 
 #PoorvikaIPL #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-09-26 11:00:05+00:00,"@Poorvika_Mobile @KKRiders @SunRisers 1) KKR
 2) Eoin Morgan
 3) Andre Russell
 #PoorvikaIPL 
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic",No,None,FALSE
2020-09-26 10:57:15+00:00,"@Poorvika_Mobile @KKRiders @SunRisers #PoorvikaIPL 
 
 1. SunRisers Hyderabad 
 2. David Warner 
 3. Andre Rusell #PoorvikaFans
 
 @KKRiders
 
 @sunRisers
 City: Bangalore 
  #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic 
 
 join
 @ash_snowflake
 @kgelani77
 @Shrutikoorichh1",No,None,FALSE
2020-09-26 10:47:50+00:00,"Take part in the #PoorvikaIPL alongside 
 @KKRiders 
  and 
 @sunRisers
 . 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/YCHV2qEbmo
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic https://t.co/1yLPKR6hSm",No,None,FALSE
2020-09-26 07:11:19+00:00,"@PanasonicUK Hi panasonic,I have lost the weather seal on my gh5s for the battery grip cover port,underneath the camera,is their any way I can get a replacement keep it weather sealed? #gh5s #panasonic #bestcameraever",No,None,FALSE
2020-09-25 11:02:54+00:00,"Take part in the #PoorvikaIPL alongside 
 @ChennaiIPL and @DelhiCapitals 
  win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/5G3RvEyhd7
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic https://t.co/Vwp9JcARUO",No,None,FALSE
2020-09-25 06:43:09+00:00,"At our authorized repairing center you will get the most cost effective and highly reliable #LCD &amp; #LED #TVrepairservice by the experts. Whether you have a faulty TV of #Samsung, #LG, #Sony, #Panasonic. Visit https://t.co/0uKqUZ4hZJ
 For More Info Call At Mobile No. 9838629762 https://t.co/BXCV4Yr69j",No,None,FALSE
2020-09-24 10:06:45+00:00,"#ContestAlert: Exciting new contest from @Poorvika_Mobile. Participate and Win amazing prizes.
 
  Retweet and spread the word. #Panasonic #giveawayseptember #Contest #indicontest https://t.co/WNnJMi0HBs",No,None,FALSE
2020-09-24 09:58:22+00:00,"Take part in the #PoorvikaIPL alongside 
 @lionsdenkxip and @RCBTweets 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/YLkymi4VXw
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic https://t.co/WG8pr320Um",No,None,FALSE
2020-09-23 10:00:10+00:00,"Take part in the #PoorvikaIPL alongside 
 @KKRiders 
  and 
 @mipaltan 
  
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/IBCykNDN0w
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic https://t.co/ydgFGeGe4d",No,None,FALSE
2020-09-22 09:19:24+00:00,"#ContestAlert: Exciting new contest from @Poorvika_Mobile. Participate and Win amazing prizes.
 
  Retweet and spread the word. #Boat #Panasonic #Contest #indicontest https://t.co/BWIwvz7rXF",No,None,FALSE
2020-09-22 09:09:30+00:00,"Take part in the #PoorvikaIPL alongside 
 @ChennaiIPL and @rajasthanroyals 
 win Exciting Prizes worth 6,999* with our Match Day Mania.
 .
 More Details: https://t.co/ZzWkUJhaf9
 .
 #Poorvika #PoorvikaMobiles #giveaway #contest #win #giveawayseptember #contestalert #Boat #Panasonic https://t.co/O4FR5cjimf",No,None,FALSE
2020-09-21 22:55:23+00:00,"Today was a good day with Dom!! Having some fun with Panasonic headphones..Thank you
 @prttydomelegant 
 .
 .
 .
 .
 .
 #lumix #lumixusa #panasonic #lumixgh5 #leica10-25 #lumixambassador #lumixglobal #wherelumixgoes #changingphotography 
 #photographingamericaâ€¦ https://t.co/pdjEM4nmL1 https://t.co/RqG7E4Igbf",No,None,FALSE
2020-09-21 16:01:59+00:00,"@PanasonicIndia awaiting help on the raised complaint. Resolution seems like forever. My air conditioning seems to be vibrating alot,scared that it doesn't fall on me. Reach back asap.#panasonic #servicing",Yes,Service Complaint,FALSE
2020-09-18 06:54:54+00:00,@PanasonicIndia This is really upsetting! We had purchased a refrigerator on 20th June 2020 and in under 3 months we have had to raise 7 complaints! Each time the technician visited the complaints were resolved partially. #productdefect #Panasonic (1/2),Yes,Service Complaint,TRUE
2020-09-15 18:23:10+00:00,"32"" Panasonic TV Fireplace Mounted for a University House in London Ontario! #panasonic #cinemaworksltd #tvmounting #tvmountinglondon #cinemaworks #fireplacetvmounting #tvmount #tvmounting https://t.co/cWLGpWcjIO",No,None,FALSE
2020-09-15 13:46:38+00:00,"#Panasonic Logiscend's #livewebinar will demonstrate how to replace your inefficient paper-based workflow with their visual Pick to Tag system that will help your kit accuracy, improve your kit speed, and add real-time tracking.
 
 Register now: https://t.co/PX6pJWTcj0 https://t.co/GwmWr1H7Nk",No,None,FALSE
2020-09-13 04:57:26+00:00,"@PanasonicIndia #Panasonic 
 So poor service.
 My panasonic tv is not working from last 25days. It is in warranty period. Kindly do needful for me. I purchased from reliance digital store Lucknow.
 Dheeraj
  9454419413",Yes,Service Complaint,TRUE
2020-09-11 20:15:59+00:00,Panasonic RX-C36 Genuine OEM Boombox REPLACEMENT Tape Player Selector Buttons #Panasonic https://t.co/Ncs2JUFLP9,No,None,FALSE
2020-09-11 20:06:02+00:00,Panasonic RX-C36 Genuine OEM Boombox REPLACEMENT Leftside Speaker #Panasonic https://t.co/9uyJonCVG8,No,None,FALSE
2020-09-11 19:33:39+00:00,Panasonic RX-C36 Genuine OEM Boombox REPLACEMENT Volume Balance Knobs #Panasonic https://t.co/AoRZppIgTZ,No,None,FALSE
2020-09-11 19:25:17+00:00,Panasonic RX-C36 Genuine OEM Boombox REPLACEMENT Handle #Panasonic https://t.co/5UBrkJQBPr,No,None,FALSE
2020-09-11 15:17:00+00:00,"How to install TV above Fireplace Guide?
 #installation #interiordesign #furnituredesign #home #livingroom #HowTo #tranquilmount #Television #Samsung #lgtv #Panasonic #Buying 
 
 https://t.co/WvsedpkbyP",No,None,FALSE
2020-09-09 10:51:41+00:00,"#panasonicindia #Panasonic 
 Complaint not resolved, very rude behaviour of service center, overcharged service. Uncertainity of service. 
 
 Complaint no - R070920270318",Yes,Service Complaint,TRUE
2020-09-09 05:18:36+00:00,"@PanasonicIndia the USB port is also creating issues,it seems that the TV quality is below par. Please replace it with a new one as I raised complaint within 15 days of getting the new TV. #Panasonic",Yes,Product Complaint,FALSE
2020-09-08 08:59:34+00:00,@amazonIN the new sanyo tv purchased from amazon has a major complaint of the board please help me get this replaced with a new one. The comllaint was done 12 days after I purchased the television #Panasonic #AmazonIndia,Yes,Product Complaint,TRUE
2020-09-08 06:46:36+00:00,@PanasonicIndia I would like to raise a complaint regarding a sanyo tv purchased 15 days before. Service center person visited and mentioned that it is a board complaint. I request your company to change the entire tv set instead of board alone. #sanyo #Panasonic,Yes,Service Complaint,TRUE
2020-09-05 12:38:57+00:00,Thank you #Panasonic #Panasonicindia @_Manish_Sharma_ gave my th55ex600D for service at gx service centre Bangalore and got a replacement today wit wonderful service provided by area service manager Manjunath. Appreciate his patience response for my jobcard #thanku https://t.co/vgoRo5vlWt,No,None,FALSE
2020-09-03 13:59:32+00:00,"What #camera brand do you prefer to shoot with? Personally,I like #Canon but they all have their advantages and disadvantages. #Nikon #Sony #Fuji #Panasonic https://t.co/B8ncep9Y2m",No,None,FALSE
2020-09-03 10:38:47+00:00,"@43rumors Micro Four Thirds Existential Crisis !
 
 The replacement model for the GH camera is ONLY under consideration!? May not see the light of the day, after all 
 #MftIsDead
 
 #Lumix
 #Panasonic
 #camera
 #DigitalCamera
 #gh6
 #LumixGh6
 #LumixCamera
 #mft
 #microfourthirds https://t.co/hLFO34GlaA",No,None,FALSE
2020-09-01 15:49:34+00:00,"#AC Servo Motor# #Servo# #driver#
 free 2-year warranty,free shipping
 Can replace #Panasonic#, #Mitsubishi#, #GSK#, #Delta# etc.
 Widely used in CNC, robotics, and medical fields
 https://t.co/LdGihjjnrg https://t.co/ssxWK0WjJ9",No,None,FALSE
2020-08-31 10:56:48+00:00,Check out Panasonic Replacement Blade Ram Dash Men's Shaver Set Blade ES9036 2 set #Panasonic https://t.co/HtKTubblbQ via @eBay,No,None,FALSE
2020-08-30 17:34:02+00:00,"Hello all, I want to inform you please don't purchase #panasonicproducts, because these guys wrong commitment all the time, I logged complaint 31st july and today is 30th Aug , I already spoke to his area manager (Noida) his name Satnam
 
 #Panasonic #worstservice #boycottpanasonic https://t.co/kH6LbTWEhv",Yes,Service Complaint,TRUE
2020-08-28 03:35:31+00:00,"The #CareerEx Campus Ambassador Program provides you with an excellent opportunity to work with a pool of like-minded individuals, connect with industry experts, and a chance to upskill in various domains. 
 
 Head here: https://t.co/G3dmYvrZXn
 
 #Panasonic https://t.co/PG9CbjbvBw",No,None,FALSE
2020-08-27 03:36:15+00:00,"High precision servo system, free 2-year warranty,free shipping
 Can replace #Panasonic# #Siemens# #Mitsubishi# #GSK# #Delta# etc
 CNC machine, textile machinery, printing machinery, woodworking machinery, hydraulic machinery and other industries.
 
 https://t.co/LdGihjAYPQ https://t.co/7yyq67XTSN",No,None,FALSE
2020-08-27 01:49:45+00:00,"@PanasonicIndia @panasonic 
 I had purchased @HTC_IN HTC Mobile charger which got malfunction after 4 month, even they had replaced that. Your Battery charger stops workings after just 1 month and your team is not replying to me. Nonsense
 
 #Well_Done_HTC,
 SHAME on you #Panasonic",Yes,Product Complaint,FALSE
2020-08-26 10:17:11+00:00,"@PanasonicIndia have you closed your operations in india... For last 1 week chasing your service centre, customer care for spare part availability of washing machine top load automatic.... Nobody replies.... Nobody revert..
 #panasonicproblem #poorservicepanasonic #panasonicindia",Yes,Service Complaint,FALSE
2020-08-26 07:11:24+00:00,"I remember the hype was real waiting for this console!!ðŸ˜„ðŸ‘ðŸ˜›ðŸ˜ŠSad shame it didn't happen.....Don't you mates all just miss the various consoles&amp;cool portables from back in the days?ðŸ˜¯ðŸ‘Everything seems,idk...so sterile nowadays* #Sega #Atari #Matsushita #Panasonic #NeoGo #FUNðŸ˜­ https://t.co/FpbfHm3i66",No,None,FALSE
2020-08-21 01:34:10+00:00,Check out Panasonic ES9036 Shaver Replacement Blade Japan #Panasonic https://t.co/bmMGP3Sg0M via @eBay,No,None,FALSE
2020-08-19 14:06:53+00:00,"#PANASONIC Please solve my issue of washing machine,ur Jammu team cheat me,i raise complaint for machine,they repair machine but after 4-5 days it still not working n lockdown start they charged from me Rs. 6000 to 8000 now again today they asking for Rs. 4500 for same part???",Yes,Service Complaint,FALSE
2020-08-18 11:40:39+00:00,"@PanasonicIndia @RelianceDigital 14th Aug I have purchased new #panasonic 1.5 ton 5 star AC from West End Mall Lucknow. Raised complaint on 16th of its not functioning no cooling,till now no action has been taken. Reliance Service Manager isn't responding to the calls now.",Yes,Service Complaint,FALSE
2020-08-17 08:43:07+00:00,@PanasonicIndia I have shared #complaints number raised with #Panasonic support and my contact number over DM. Please look into this issue at the earliest.,Yes,Service Complaint,TRUE
2020-08-16 10:48:54+00:00,"@PanasonicUK I have a nearly 3 year old tv that is a 2nd tv so not often used,it keeps losing its picture but carries on with sound. Any ideas of the problem please?? #faultytv #panasonic #soundnopicture #noteven3yearsold",Yes,Service Complaint,FALSE
2020-08-14 08:43:23+00:00,@PanasonicIndia pathetic state of service for Panasonic . More than 24 hrs since complaint lodged and there has been no response #panasonicindia #CustomerExperience #panasonic,Yes,Service Complaint,TRUE
2020-08-12 19:02:59+00:00,NEW Panasonic 8â€ Woofer For WSA80 Part# EAS20PL247E We carry all shapes and sizes of replacement speakers #speaker #speakers #panasonic #panasonicspeakers https://t.co/h7af3Inq26,No,None,FALSE
2020-08-11 07:26:50+00:00,"@PanasonicIndia @VijaySales @Vijaysales1 I had purchased a fridge in the month of june the piece was defective it has been 2 months nor vijay sales neither panasonic is replying me ..!
 Kindly look into it #Panasonic",No,None,FALSE
2020-08-11 05:25:21+00:00,I am not sure whether this going to be my last pic by #panasonic #elugax1pro due to poor battery performance after an year of excellent journey. https://t.co/bx5Gyg41PU,Yes,Product Complaint,TRUE
2020-08-10 08:34:19+00:00,"REMINDER!!! 
 We haven't been approached by any technician or concerned person of @PanasonicIndia 
 
 This is just an act of fooling customers
 The fault in machine is just consuming more electricity and giving us mental harassment everyday!
 #Panasonic 
 
 @jagograhakjago @panasonic https://t.co/1Rez9x0yiu",Yes,Service Complaint,FALSE
2020-08-09 12:47:07+00:00,@DaikinNL #panasonic #carrier #Mitsubishi #toshiba airco suppliers who are more proactive when it comes to customer obsession. Brand new installation (Perfera 4.2kw now for 4 weeks) has a leakage due to assembly in factory. ETA for overhaul or replacement????,No,None,FALSE
2020-08-08 10:06:52+00:00,"@PanasonicIndia Your AC service is pathetic. You can't change 1 AC display in 1 month correctly. Buying Panasonic AC is biggest mistake.
 #Panasonic #panasonicservice",Yes,Product Complaint,FALSE
2020-08-05 10:03:06+00:00,"Our engineer on a call out in Liverpool today, carrying out fault diagnostics!
 
 Call CoolStar today and let us take care of all your AC requirements â„â˜€ï¸
 
 #Panasonic #maintenance #airconditioning https://t.co/OugzvWb5Qx",No,None,FALSE
2020-08-04 13:11:32+00:00,@PanasonicIndia @panasonic ur entire customer services team who in connivance with sales sold me a faulty television knows my case so u can take my details from them.... #neverbuypanasonic #cheatpanasonic #panasonicsucks #panasonic,Yes,Service Complaint,TRUE
2020-08-03 14:48:12+00:00,@PanasonicIndia @panasonic spend a bomb buying a panasonic 65 inches led tv.. Poor audio and video from day one... #panasonic sucks... Poorest customer service #neverbuypanasonic #poorservivce,Yes,Service Complaint,TRUE
2020-07-29 10:56:29+00:00,"Bought a #Panasonic Window AC last year in June. They promise 3 free services,not one done. When complaint lodged in May they say lockdown. Since then lodged service complaint at least 3 times through dealer Hari Om Electronics,no one turns up @PanasonicIndia @panasonic 1/n",Yes,Service Complaint,FALSE
